"Speaker Name","Title","Date of Speech Delivered","URL to Speech"
"David Cameron","UK engagement with Central Asia","23 February 2012","https://www.gov.uk/government/speeches/uk-engagement-with-central-asia"
"David Cameron","2011/03/31 - Natural Partners, Necessary Partners, UK-France Defence Co-operation","31 March 2011","https://www.gov.uk/government/speeches/2011-03-31-natural-partners-necessary-partners-uk-france-defence-co-operation--2"
"David Cameron","Culture Secretary statement on the BBC Charter Review","16 July 2015","https://www.gov.uk/government/speeches/culture-secretary-statement-on-the-bbc-charter-review"
"David Cameron","Nick Gibb at the Jewish Schools Awards","27 January 2016","https://www.gov.uk/government/speeches/nick-gibb-at-the-jewish-schools-awards"
"David Cameron","Theresa May's speech on the Prevent review and the appointment of a new independent reviewer of terrorism legislation","9 November 2010","https://www.gov.uk/government/speeches/theresa-mays-speech-on-the-prevent-review-and-the-appointment-of-a-new-independent-reviewer-of-terrorism-legislation"
"David Cameron","Making healthcare more human-centred and not system-centred","16 July 2015","https://www.gov.uk/government/speeches/making-healthcare-more-human-centred-and-not-system-centred"
"David Cameron","Speech by the Secretary of State for Wales to the Society of Local Council Clerks","18 September 2013","https://www.gov.uk/government/speeches/speech-by-the-secretary-of-state-for-wales-to-the-society-of-local-council-clerks"
"David Cameron","Home Secretary's Police Federation Conference 2016 speech","17 May 2016","https://www.gov.uk/government/speeches/home-secretarys-police-federation-2016-speech"
"David Cameron","Nicky Morgan speaks about the inspirational impact of Teach First","29 July 2015","https://www.gov.uk/government/speeches/nicky-morgan-speaks-about-the-inspirational-impact-of-teach-first"
"David Cameron","Nicky Morgan speaks about the inspirational impact of Teach First","29 July 2015","https://www.gov.uk/government/speeches/nicky-morgan-speaks-about-the-inspirational-impact-of-teach-first"
"David Cameron","Co-operation Ireland dinner","25 November 2010","https://www.gov.uk/government/speeches/co-operation-ireland-dinner"
"David Cameron","UK-China Energy Dialogue","18 June 2014","https://www.gov.uk/government/speeches/uk-china-energy-dialogue"
"David Cameron","FCO Minister Hugo Swire’s speech at the annual Falklands Government reception","11 June 2014","https://www.gov.uk/government/speeches/fco-minister-hugo-swires-speech-at-the-annual-falklands-government-reception"
"David Cameron","Jeremy Hunt: message to NHS staff on strengthening patient safety","27 June 2014","https://www.gov.uk/government/speeches/jeremy-hunt-message-to-nhs-staff-on-strengthening-patient-safety"
"David Cameron","UK-China Energy Dialogue","18 June 2014","https://www.gov.uk/government/speeches/uk-china-energy-dialogue"
"David Cameron","The Philip Hardman Memorial Lecture given to the Institute of Chartered Accountants in England & Wales by the Exchequer Secretary to the Treasury, David Gauke MP, in the City of London","16 November 2010","https://www.gov.uk/government/speeches/the-philip-hardman-memorial-lecture-given-to-the-institute-of-chartered-accountants-in-england-wales-by-the-exchequer-secretary-to-the-treasury-dav"
"David Cameron","EU Directive on Passenger Name Records","10 May 2011","https://www.gov.uk/government/speeches/eu-directive-on-passenger-name-records"
"David Cameron","Anglo-Omani Society","14 October 2010","https://www.gov.uk/government/speeches/2010-10-14-anglo-omani-society"
"David Cameron","Joint UK/Portuguese project strengthens Turkish prison service reform","30 April 2013","https://www.gov.uk/government/speeches/joint-ukportuguese-project-strengthens-turkish-prison-service-reform"
"David Cameron","Speech on reforming Defra for the Institute for Government","1 February 2016","https://www.gov.uk/government/speeches/speech-for-the-institute-for-government"
"David Cameron","EU Directive on Passenger Name Records","10 May 2011","https://www.gov.uk/government/speeches/eu-directive-on-passenger-name-records"
"David Cameron","Speech by the Secretary of State for Northern Ireland to the Alliance Party conference","2 March 2013","https://www.gov.uk/government/speeches/speech-by-the-secretary-of-state-for-northern-ireland-to-the-alliance-party-conference"
"David Cameron","The New Competition and Markets Authority: Aspirations and Challenges","24 April 2013","https://www.gov.uk/government/speeches/the-new-competition-and-markets-authority-aspirations-and-challenges"
"David Cameron","New Parliament conference: Chris Grayling speech","30 June 2015","https://www.gov.uk/government/speeches/new-parliament-conference-chris-grayling-speech"
"David Cameron","The new UK Competition and Markets Authority – what does it offer to Scotland?","3 June 2013","https://www.gov.uk/government/speeches/the-new-uk-competition-and-markets-authority-what-does-it-offer-to-scotland"
"David Cameron","Speech on reforming Defra for the Institute for Government","1 February 2016","https://www.gov.uk/government/speeches/speech-for-the-institute-for-government"
"David Cameron","Jon Rouse talks about the Care Bill","10 May 2013","https://www.gov.uk/government/speeches/jon-rouse-talks-about-the-care-bill"
"David Cameron","Response to the review of the resilience of England's transport systems in winter","22 October 2010","https://www.gov.uk/government/speeches/response-to-the-review-of-the-resilience-of-englands-transport-systems-in-winter"
"David Cameron","Speech by the Secretary of State for Northern Ireland to the Alliance Party conference","2 March 2013","https://www.gov.uk/government/speeches/speech-by-the-secretary-of-state-for-northern-ireland-to-the-alliance-party-conference"
"David Cameron","The new UK Competition and Markets Authority – what does it offer to Scotland?","3 June 2013","https://www.gov.uk/government/speeches/the-new-uk-competition-and-markets-authority-what-does-it-offer-to-scotland"
"David Cameron","Response to the review of the resilience of England's transport systems in winter","22 October 2010","https://www.gov.uk/government/speeches/response-to-the-review-of-the-resilience-of-englands-transport-systems-in-winter"
"David Cameron","Speech by the Chancellor of the Exchequer, Rt Hon George Osborne MP, at the opening of Imperial Centre for Translational and Experimental Medicine","28 May 2012","https://www.gov.uk/government/speeches/speech-by-the-chancellor-of-the-exchequer-rt-hon-george-osborne-mp-at-the-opening-of-imperial-centre-for-translational-and-experimental-medicine"
"David Cameron","HS2: building and backing British business","16 June 2014","https://www.gov.uk/government/speeches/hs2-building-and-backing-british-business"
"David Cameron","Owen Paterson's speech to the Scotch Whisky Association","12 May 2014","https://www.gov.uk/government/speeches/owen-patersons-speech-to-the-scotch-whisky-association"
"David Cameron","Nick Clegg's speech from Prime Minister and Deputy Prime Minister press conference, December 2010","21 December 2010","https://www.gov.uk/government/speeches/nick-cleggs-speech-from-prime-minister-and-deputy-prime-minister-press-conference-december-2010"
"David Cameron","HS2: building and backing British business","16 June 2014","https://www.gov.uk/government/speeches/hs2-building-and-backing-british-business"
"David Cameron","Owen Paterson's speech to the Scotch Whisky Association","12 May 2014","https://www.gov.uk/government/speeches/owen-patersons-speech-to-the-scotch-whisky-association"
"David Cameron","Speech on reforming Defra for the Institute for Government","1 February 2016","https://www.gov.uk/government/speeches/speech-for-the-institute-for-government"
"David Cameron","Lord Hill on the studio schools movement","18 October 2012","https://www.gov.uk/government/speeches/lord-hill-on-the-studio-schools-movement"
"David Cameron","HS2: building and backing British business","16 June 2014","https://www.gov.uk/government/speeches/hs2-building-and-backing-british-business"
"David Cameron","Owen Paterson's speech to the Scotch Whisky Association","12 May 2014","https://www.gov.uk/government/speeches/owen-patersons-speech-to-the-scotch-whisky-association"
"David Cameron","Greg Clark's speech to the LGA conference 2016","5 July 2016","https://www.gov.uk/government/speeches/greg-clarks-speech-to-the-lga-conference-2016"
"David Cameron","“Sierra Leone has undergone a remarkable transformation”","26 March 2014","https://www.gov.uk/government/speeches/sierra-leone-has-undergone-a-remarkable-transformation"
"David Cameron","HS2: building and backing British business","16 June 2014","https://www.gov.uk/government/speeches/hs2-building-and-backing-british-business"
"David Cameron","Owen Paterson's speech to the Scotch Whisky Association","12 May 2014","https://www.gov.uk/government/speeches/owen-patersons-speech-to-the-scotch-whisky-association"
"David Cameron","Owen Paterson speech at the National Farmers Union Annual Conference 2013","27 February 2013","https://www.gov.uk/government/speeches/owen-paterson-speech-at-the-national-farmers-union-annual-conference-2013"
"David Cameron","Cutting Corporation Tax is crucial to shaping economy","20 April 2011","https://www.gov.uk/government/speeches/cutting-corporation-tax-is-crucial-to-shaping-economy"
"David Cameron","Joining up transport","13 January 2015","https://www.gov.uk/government/speeches/joining-up-transport"
"David Cameron","Lord Hill on the studio schools movement","18 October 2012","https://www.gov.uk/government/speeches/lord-hill-on-the-studio-schools-movement"
"David Cameron","Owen Paterson speech at the National Farmers Union Annual Conference 2013","27 February 2013","https://www.gov.uk/government/speeches/owen-paterson-speech-at-the-national-farmers-union-annual-conference-2013"
"David Cameron","Cutting Corporation Tax is crucial to shaping economy","20 April 2011","https://www.gov.uk/government/speeches/cutting-corporation-tax-is-crucial-to-shaping-economy"
"David Cameron","Stephen Blake explains the benefit of specialist cartel enforcement authorities","2 December 2014","https://www.gov.uk/government/speeches/stephen-blake-explains-the-benefit-of-specialist-cartel-enforcement-authorities"
"David Cameron","Charles Hendry speech to the Nuclear Institute North West Branch Annual Dinner","10 May 2012","https://www.gov.uk/government/speeches/charles-hendry-speech-to-the-nuclear-institute-north-west-branch-annual-dinner"
"David Cameron","The case for Wales within a reformed EU","19 May 2016","https://www.gov.uk/government/speeches/the-case-for-wales-within-a-reformed-eu"
"David Cameron","Nicky Morgan speaks at 2014 Teaching Awards","26 October 2014","https://www.gov.uk/government/speeches/nicky-morgan-speaks-at-2014-teaching-awards"
"David Cameron","The case for Wales within a reformed EU","19 May 2016","https://www.gov.uk/government/speeches/the-case-for-wales-within-a-reformed-eu"
"David Cameron","Nicky Morgan speaks at 2014 Teaching Awards","26 October 2014","https://www.gov.uk/government/speeches/nicky-morgan-speaks-at-2014-teaching-awards"
"David Cameron","Stephen Blake explains the benefit of specialist cartel enforcement authorities","2 December 2014","https://www.gov.uk/government/speeches/stephen-blake-explains-the-benefit-of-specialist-cartel-enforcement-authorities"
"David Cameron","Nicky Morgan speaks at 2014 Teaching Awards","26 October 2014","https://www.gov.uk/government/speeches/nicky-morgan-speaks-at-2014-teaching-awards"
"David Cameron","PM's speech to service personnel returning from Libya","6 December 2011","https://www.gov.uk/government/speeches/pms-speech-to-service-personnel-returning-from-libya"
"David Cameron","Lord Nash speaks about opening up state boarding schools to more children","10 June 2013","https://www.gov.uk/government/speeches/lord-nash-speaks-about-opening-up-state-boarding-schools-to-more-children"
"David Cameron","London 2012 travel advice to Business Launch","24 November 2010","https://www.gov.uk/government/speeches/london-2012-travel-advice-to-business-launch"
"David Cameron","Making travel safer in cyberspace","1 June 2011","https://www.gov.uk/government/speeches/making-travel-safer-in-cyberspace"
"David Cameron","Andrew Mitchell: The power of the UK's aid target","29 March 2012","https://www.gov.uk/government/speeches/andrew-mitchell-the-power-of-the-uks-aid-target"
"David Cameron","Secretary of State for Wales: Fast Growth 50, 2011","16 September 2011","https://www.gov.uk/government/speeches/secretary-of-state-for-wales-fast-growth-50-2011"
"David Cameron","Chancellor's speech to the first UK-China Bilateral Investment Conference","12 September 2014","https://www.gov.uk/government/speeches/chancellors-speech-to-the-first-uk-china-bilateral-investment-conference"
"David Cameron","English Learning & Literature – Text and Context","13 November 2014","https://www.gov.uk/government/speeches/english-learning-literature-text-and-context"
"David Cameron","South Africa launches its carbon calculator","26 March 2014","https://www.gov.uk/government/speeches/south-africa-launches-its-carbon-calculator"
"David Cameron","Making travel safer in cyberspace","1 June 2011","https://www.gov.uk/government/speeches/making-travel-safer-in-cyberspace"
"David Cameron","Nick Gibb: the role of leadership in school improvement","5 May 2016","https://www.gov.uk/government/speeches/nick-gibb-the-role-of-leadership-in-school-improvement"
"David Cameron","Heads, Teachers and Industry Forum: 'Kids off the Radar - from street to school'","1 February 2011","https://www.gov.uk/government/speeches/heads-teachers-and-industry-forum-kids-off-the-radar-from-street-to-school"
"David Cameron","Speech by The Commercial Secretary to the Treasury, Lord Sassoon at the PPP Forum annual dinner","3 November 2010","https://www.gov.uk/government/speeches/speech-by-the-commercial-secretary-to-the-treasury-lord-sassoon-at-the-ppp-forum-annual-dinner"
"David Cameron","Measuring child poverty: a consultation on better measures of child poverty","14 January 2013","https://www.gov.uk/government/speeches/measuring-child-poverty-a-consultation-on-better-measures-of-child-poverty"
"David Cameron","LEP network annual conference","26 April 2012","https://www.gov.uk/government/speeches/lep-network-annual-conference"
"David Cameron","Higher education: strength in diversity","9 September 2014","https://www.gov.uk/government/speeches/higher-education-strength-in-diversity"
"David Cameron","LEP network annual conference","26 April 2012","https://www.gov.uk/government/speeches/lep-network-annual-conference"
"David Cameron","Higher education: strength in diversity","9 September 2014","https://www.gov.uk/government/speeches/higher-education-strength-in-diversity"
"David Cameron","South Africa launches its carbon calculator","26 March 2014","https://www.gov.uk/government/speeches/south-africa-launches-its-carbon-calculator"
"David Cameron","Elizabeth Truss calls for a renaissance in maths","9 November 2012","https://www.gov.uk/government/speeches/elizabeth-truss-calls-for-a-renaissance-in-maths"
"David Cameron","Chancellor's speech to the first UK-China Bilateral Investment Conference","12 September 2014","https://www.gov.uk/government/speeches/chancellors-speech-to-the-first-uk-china-bilateral-investment-conference"
"David Cameron","The new UK competition authority within a changing European context","12 March 2014","https://www.gov.uk/government/speeches/the-new-uk-competition-authority-within-a-changing-european-context"
"David Cameron","South Africa launches its carbon calculator","26 March 2014","https://www.gov.uk/government/speeches/south-africa-launches-its-carbon-calculator"
"David Cameron","London 2012 Sponsor Summit","2 November 2010","https://www.gov.uk/government/speeches/london-2012-sponsor-summit"
"David Cameron","HEFCE Annual Conference 2011","6 April 2011","https://www.gov.uk/government/speeches/hefce-annual-conference-2011"
"David Cameron","Deputy Prime Minister's speech on social mobility","18 August 2010","https://www.gov.uk/government/speeches/deputy-prime-ministers-speech-on-social-mobility"
"David Cameron","Scotland’s science and research community is a successful and valued part of the UK","24 July 2014","https://www.gov.uk/government/speeches/scotlands-science-and-research-community-is-a-successful-and-valued-part-of-the-uk"
"David Cameron","London 2012 Sponsor Summit","2 November 2010","https://www.gov.uk/government/speeches/london-2012-sponsor-summit"
"David Cameron","HEFCE Annual Conference 2011","6 April 2011","https://www.gov.uk/government/speeches/hefce-annual-conference-2011"
"David Cameron","Universities UK Annual Conference","8 September 2011","https://www.gov.uk/government/speeches/universities-uk-annual-conference--2"
"David Cameron","Olympic & Paralympic Legacy Event - Speech by H.E. Mrs. Marianne Young, British High Commissioner Namibia","2 August 2013","https://www.gov.uk/government/speeches/olympic-paralympic-legacy-event-speech-by-he-mrs-marianne-young-british-high-commissioner-namibia"
"David Cameron","Sarah Teather responds to the Independent Review of the Commercialisation and Sexualisation of Childhood","7 June 2011","https://www.gov.uk/government/speeches/sarah-teather-responds-to-the-independent-review-of-the-commercialisation-and-sexualisation-of-childhood"
"David Cameron","Speech at HM The Queen's Birthday Party 2013 in Singapore","13 June 2013","https://www.gov.uk/government/speeches/speech-at-hm-the-queens-birthday-party-2013-in-singapore"
"David Cameron","Universities UK Annual Conference","8 September 2011","https://www.gov.uk/government/speeches/universities-uk-annual-conference--2"
"David Cameron","Sarah Teather responds to the Independent Review of the Commercialisation and Sexualisation of Childhood","7 June 2011","https://www.gov.uk/government/speeches/sarah-teather-responds-to-the-independent-review-of-the-commercialisation-and-sexualisation-of-childhood"
"David Cameron","British Ambassador to Israel speaks in annual JPost diplomatic conference","24 October 2013","https://www.gov.uk/government/speeches/british-ambassador-to-israel-speaks-in-annual-jpost-diplomatic-conference"
"David Cameron","Chancellor's speech at the CBI's 2015 annual dinner","20 May 2015","https://www.gov.uk/government/speeches/chancellors-speech-at-the-cbis-2015-annual-dinner"
"David Cameron","Universities UK Annual Conference","8 September 2011","https://www.gov.uk/government/speeches/universities-uk-annual-conference--2"
"David Cameron","Police reform: Home Secretary's speech at the Police Federation conference 2012","16 May 2012","https://www.gov.uk/government/speeches/police-reform-home-secretarys-speech-at-the-police-federation-conference-2012"
"David Cameron","CBI People Awards","28 March 2011","https://www.gov.uk/government/speeches/cbi-people-awards"
"David Cameron","HEFCE Annual Conference 2011","6 April 2011","https://www.gov.uk/government/speeches/hefce-annual-conference-2011"
"David Cameron","Deputy Prime Minister speech on the state of UK nature","3 September 2014","https://www.gov.uk/government/speeches/deputy-prime-minister-speech-on-the-state-of-uk-nature"
"David Cameron","Deputy Prime Minister's speech on social mobility","18 August 2010","https://www.gov.uk/government/speeches/deputy-prime-ministers-speech-on-social-mobility"
"David Cameron","Good care costs less","16 October 2014","https://www.gov.uk/government/speeches/good-care-costs-less"
"David Cameron","Cold comfort winter maintenance conference","27 September 2011","https://www.gov.uk/government/speeches/cold-comfort"
"David Cameron","Sustainable Manufacturing Workshop speech by HE Antony Phillipson","18 September 2014","https://www.gov.uk/government/speeches/sustainable-manufacturing-workshop-speech-by-he-antony-phillipson"
"David Cameron","Delivering Choice and Growth through the Competition and Markets Authority (CMA)","16 May 2013","https://www.gov.uk/government/speeches/delivering-choice-and-growth-through-the-competition-and-markets-authority-cma"
"David Cameron","Lord Chancellor speech at the Global Law Summit, 23 February 2015","23 February 2015","https://www.gov.uk/government/speeches/lord-chancellor-speech-at-the-global-law-summit-23-february-2015"
"David Cameron","Business benefits of flexible working","10 June 2014","https://www.gov.uk/government/speeches/business-benefits-of-flexible-working"
"David Cameron","How qualifications can reflect the FELTAG recommendations","30 September 2015","https://www.gov.uk/government/speeches/how-qualifications-can-reflect-the-feltag-recommendations"
"David Cameron","Consul General’s speech at the Queen's Birthday Party Macao 2014","10 June 2014","https://www.gov.uk/government/speeches/consul-generals-speech-at-the-queens-birthday-party-macao-2014"
"David Cameron","Queen's speech forum","11 June 2010","https://www.gov.uk/government/speeches/queens-speech-forum"
"David Cameron","Speech by Home Secretary Theresa May on undercover policing","24 June 2013","https://www.gov.uk/government/speeches/speech-by-home-secretary-theresa-may-on-undercover-policing"
"David Cameron","Reinvigorating retirement","24 June 2010","https://www.gov.uk/government/speeches/reinvigorating-retirement"
"David Cameron","CBI People Awards","28 March 2011","https://www.gov.uk/government/speeches/cbi-people-awards"
"David Cameron","Higher education: fulfilling our potential","9 September 2015","https://www.gov.uk/government/speeches/higher-education-fulfilling-our-potential"
"David Cameron","Culture Secretary keynote to RTS Cambridge Convention","16 September 2015","https://www.gov.uk/government/speeches/culture-secretary-keynote-to-rts-cambridge-convention"
"David Cameron","Cold comfort winter maintenance conference","27 September 2011","https://www.gov.uk/government/speeches/cold-comfort"
"David Cameron","Sustainable Manufacturing Workshop speech by HE Antony Phillipson","18 September 2014","https://www.gov.uk/government/speeches/sustainable-manufacturing-workshop-speech-by-he-antony-phillipson"
"David Cameron","Police reform: Home Secretary's speech at the Police Federation conference 2012","16 May 2012","https://www.gov.uk/government/speeches/police-reform-home-secretarys-speech-at-the-police-federation-conference-2012"
"David Cameron","Lord Chancellor speech at the Global Law Summit, 23 February 2015","23 February 2015","https://www.gov.uk/government/speeches/lord-chancellor-speech-at-the-global-law-summit-23-february-2015"
"David Cameron","Queen's speech forum","11 June 2010","https://www.gov.uk/government/speeches/queens-speech-forum"
"David Cameron","Reinvigorating retirement","24 June 2010","https://www.gov.uk/government/speeches/reinvigorating-retirement"
"David Cameron","Business benefits of flexible working","10 June 2014","https://www.gov.uk/government/speeches/business-benefits-of-flexible-working"
"David Cameron","HS2 opening speech","28 April 2014","https://www.gov.uk/government/speeches/hs2-opening-speech"
"David Cameron","Good care costs less","16 October 2014","https://www.gov.uk/government/speeches/good-care-costs-less"
"David Cameron","Edward Timpson speaks at the Local Government Association's national child sexual exploitation conference","13 February 2013","https://www.gov.uk/government/speeches/edward-timpson-speaks-at-the-local-government-associations-national-child-sexual-exploitation-conference"
"David Cameron","Foreign Secretary’s speech: The United Kingdom: Stronger together","20 June 2013","https://www.gov.uk/government/speeches/foreign-secretarys-speech-the-united-kingdom-stronger-together"
"David Cameron","New era for rented housing","18 September 2013","https://www.gov.uk/government/speeches/rented-housing-sector"
"David Cameron","Billy Wright Inquiry report","14 September 2010","https://www.gov.uk/government/speeches/billy-wright-inquiry-report"
"David Cameron","HS2 opening speech","28 April 2014","https://www.gov.uk/government/speeches/hs2-opening-speech"
"David Cameron","Edward Timpson speaks at the Local Government Association's national child sexual exploitation conference","13 February 2013","https://www.gov.uk/government/speeches/edward-timpson-speaks-at-the-local-government-associations-national-child-sexual-exploitation-conference"
"David Cameron","Foreign Secretary’s speech: The United Kingdom: Stronger together","20 June 2013","https://www.gov.uk/government/speeches/foreign-secretarys-speech-the-united-kingdom-stronger-together"
"David Cameron","Making HS2 happen","26 January 2012","https://www.gov.uk/government/speeches/making-hs2-happen"
"David Cameron","Karen Bradley speech at joint UK-Spain Asset Recovery Forum","25 February 2014","https://www.gov.uk/government/speeches/karen-bradley-speech-at-joint-uk-spain-asset-recovery-forum"
"David Cameron","HS2 driving growth in the UK supply chain","5 November 2013","https://www.gov.uk/government/speeches/hs2-driving-growth-in-the-uk-supply-chain"
"David Cameron","New era for rented housing","18 September 2013","https://www.gov.uk/government/speeches/rented-housing-sector"
"David Cameron","HS2 opening speech","28 April 2014","https://www.gov.uk/government/speeches/hs2-opening-speech"
"David Cameron","Edward Timpson addresses the ADCS conference","25 October 2012","https://www.gov.uk/government/speeches/edward-timpson-addresses-the-adcs-conference"
"David Cameron","Edward Timpson speaks at the Local Government Association's national child sexual exploitation conference","13 February 2013","https://www.gov.uk/government/speeches/edward-timpson-speaks-at-the-local-government-associations-national-child-sexual-exploitation-conference"
"David Cameron","Consul General’s speech at Queen's Birthday Party Macao 2015","23 April 2015","https://www.gov.uk/government/speeches/consul-generals-speech-at-queens-birthday-party-macao-2015"
"David Cameron","Four ways to ensure the bus industry meets passengers’ needs","12 February 2015","https://www.gov.uk/government/speeches/four-ways-to-ensure-the-bus-industry-meets-passengers-needs"
"David Cameron","The role of lawyers in public life","9 November 2012","https://www.gov.uk/government/speeches/the-role-of-lawyers-in-public-life"
"David Cameron","Making HS2 happen","26 January 2012","https://www.gov.uk/government/speeches/making-hs2-happen"
"David Cameron","Karen Bradley speech at joint UK-Spain Asset Recovery Forum","25 February 2014","https://www.gov.uk/government/speeches/karen-bradley-speech-at-joint-uk-spain-asset-recovery-forum"
"David Cameron","HS2 driving growth in the UK supply chain","5 November 2013","https://www.gov.uk/government/speeches/hs2-driving-growth-in-the-uk-supply-chain"
"David Cameron","2010/11/10 - Royal Society of Medicine","10 November 2010","https://www.gov.uk/government/speeches/2010-11-10-royal-society-of-medicine"
"David Cameron","Istanbul Finance Summit","28 September 2011","https://www.gov.uk/government/speeches/istanbul-finance-summit"
"David Cameron","What does it mean to be an educated person?","9 May 2013","https://www.gov.uk/government/speeches/what-does-it-mean-to-be-an-educated-person"
"David Cameron","Edward Timpson speaks about special educational needs policy reform","29 April 2013","https://www.gov.uk/government/speeches/edward-timpson-speaks-about-special-educational-needs-policy-reform-at-a-conference-organised-by-ambitious-about-autism"
"David Cameron","Consul General’s speech at carbon disclosure seminar in Hong Kong","23 September 2013","https://www.gov.uk/government/speeches/consul-generals-speech-at-carbon-disclosure-seminar-in-hong-kong"
"David Cameron","The Attorney General on who should decide what the public interest is","8 February 2016","https://www.gov.uk/government/speeches/the-attorney-general-on-who-should-decide-what-the-public-interest-is"
"David Cameron","Ambassador Malone's speech on the Queen's Birthday Party","10 June 2014","https://www.gov.uk/government/speeches/ambassador-malones-speech-on-the-queens-birthday-party"
"David Cameron","Consul General’s speech at Queen's Birthday Party Macao 2015","23 April 2015","https://www.gov.uk/government/speeches/consul-generals-speech-at-queens-birthday-party-macao-2015"
"David Cameron","Four ways to ensure the bus industry meets passengers’ needs","12 February 2015","https://www.gov.uk/government/speeches/four-ways-to-ensure-the-bus-industry-meets-passengers-needs"
"David Cameron","20 years since rail privatisation","9 July 2013","https://www.gov.uk/government/speeches/20-years-since-rail-privatisation"
"David Cameron","The role of lawyers in public life","9 November 2012","https://www.gov.uk/government/speeches/the-role-of-lawyers-in-public-life"
"David Cameron","Public service transformation: Matt Hancock speech","26 October 2015","https://www.gov.uk/government/speeches/public-service-transformation-matt-hancock-speech"
"David Cameron","The role of energy innovation in helping the UK to meet its low carbon and energy security goals","31 March 2014","https://www.gov.uk/government/speeches/the-role-of-energy-innovation-in-helping-the-uk-to-meet-its-low-carbon-and-energy-security-goals"
"David Cameron","Damian Green’s Police Federation (Constables’ Conference) speech","20 May 2014","https://www.gov.uk/government/speeches/damian-greens-police-federation-constables-conference-speech"
"David Cameron","Four ways to ensure the bus industry meets passengers’ needs","12 February 2015","https://www.gov.uk/government/speeches/four-ways-to-ensure-the-bus-industry-meets-passengers-needs"
"David Cameron","HS2 Manchester Civic Society address","24 January 2014","https://www.gov.uk/government/speeches/hs2-manchester-civic-society-address"
"David Cameron","The next stage of the HS2 journey","25 November 2014","https://www.gov.uk/government/speeches/the-next-stage-of-the-hs2-journey"
"David Cameron","Social Investment and Public Services Conference","20 January 2015","https://www.gov.uk/government/speeches/social-investment-and-public-services-conference"
"David Cameron","Charlie Taylor speech to the North of England Education Conference","17 January 2014","https://www.gov.uk/government/speeches/charlie-taylor-speech-to-the-north-of-england-education-conference"
"David Cameron","Alex Chisholm speaks about competition and politics","18 June 2015","https://www.gov.uk/government/speeches/alex-chisholm-speaks-about-competition-and-politics"
"David Cameron","Sarah Teather speaks to Respublica about child poverty","28 February 2012","https://www.gov.uk/government/speeches/sarah-teather-speaks-to-respublica-about-child-poverty"
"David Cameron","Charlie Taylor speech to the North of England Education Conference","17 January 2014","https://www.gov.uk/government/speeches/charlie-taylor-speech-to-the-north-of-england-education-conference"
"David Cameron","Speech by the Chancellor of the Exchequer, Rt Hon George Osborne MP, to the Royal Society","9 November 2012","https://www.gov.uk/government/speeches/speech-by-the-chancellor-of-the-exchequer-rt-hon-george-osborne-mp-to-the-royal-society"
"David Cameron","Secretary of State for Wales sets out long-term vision on devolution","17 November 2014","https://www.gov.uk/government/speeches/secretary-of-state-stephen-crabb-sets-out-long-term-vision-on-devolution"
"David Cameron","Highways Maintenance Efficiency","21 March 2012","https://www.gov.uk/government/speeches/highways-maintenance-efficiency"
"David Cameron","Alex Chisholm speaks about competition and politics","18 June 2015","https://www.gov.uk/government/speeches/alex-chisholm-speaks-about-competition-and-politics"
"David Cameron","Mansion House 2014: Speech by the Chancellor of the Exchequer","12 June 2014","https://www.gov.uk/government/speeches/mansion-house-2014-speech-by-the-chancellor-of-the-exchequer"
"David Cameron","Turkey, its neighbours and Europe","25 March 2011","https://www.gov.uk/government/speeches/turkey-its-neighbours-and-europe"
"David Cameron","Who will build HS2?","11 September 2014","https://www.gov.uk/government/speeches/who-will-build-hs2"
"David Cameron","Local enterprise partnership conference","15 September 2011","https://www.gov.uk/government/speeches/local-enterprise-partnership-conference"
"David Cameron","Making prisons work","12 May 2016","https://www.gov.uk/government/speeches/making-prisons-work"
"David Cameron","Modern Commonwealth: potential for British business and young people","23 October 2014","https://www.gov.uk/government/speeches/modern-commonwealth-potential-for-british-business-and-young-people"
"David Cameron","Speech on expert witnesses to the Bond Solon Expert Witness Conference 2013","8 November 2013","https://www.gov.uk/government/speeches/speech-on-expert-witnesses-to-the-bond-solon-expert-witness-conference-2013"
"David Cameron","Charlie Taylor speech to the North of England Education Conference","17 January 2014","https://www.gov.uk/government/speeches/charlie-taylor-speech-to-the-north-of-england-education-conference"
"David Cameron","Industrial Strategy: Cable outlines vision for future of British industry","11 September 2012","https://www.gov.uk/government/speeches/industrial-strategy-cable-outlines-vision-for-future-of-british-industry"
"David Cameron","Edward Timpson speaks about innovation in children’s social care","7 July 2014","https://www.gov.uk/government/speeches/edward-timpson-speaks-at-the-dfe-innovation-networking-event"
"David Cameron","Mansion House 2014: Speech by the Chancellor of the Exchequer","12 June 2014","https://www.gov.uk/government/speeches/mansion-house-2014-speech-by-the-chancellor-of-the-exchequer"
"David Cameron","Where does democratic authority lie in the EU?","16 January 2014","https://www.gov.uk/government/speeches/where-does-democratic-authority-lie-in-the-eu"
"David Cameron","Making prisons work","12 May 2016","https://www.gov.uk/government/speeches/making-prisons-work"
"David Cameron","Somebody else's child in a Big Society: how we all need to take responsibility for children in private fostering arrangements","22 March 2011","https://www.gov.uk/government/speeches/somebody-elses-child-in-a-big-society-how-we-all-need-to-take-responsibility-for-children-in-private-fostering-arrangements"
